image_name,crema,color_clarity,presentation,type_of_cup,type_of_coffee,served_way,is_relevant
coffe_image(126)_augmented_11.jpg,1,2,0,2,0,0,1
coffe_image(126)_augmented_12.jpg,1,2,0,2,0,0,1
coffe_image(127)_augmented_1.jpg,1,2,0,2,0,0,1
coffe_image(127)_augmented_2.jpg,1,2,0,2,0,0,1
coffe_image(127)_augmented_3.jpg,1,2,0,2,0,0,1
coffe_image(127)_augmented_4.jpg,1,2,0,2,0,0,1
coffe_image(127)_augmented_5.jpg,1,2,0,2,0,0,1
coffe_image(127)_augmented_6.jpg,1,2,0,2,0,0,1
coffe_image(127)_augmented_7.jpg,1,2,0,2,0,0,1
coffe_image(127)_augmented_8.jpg,1,2,0,2,0,0,1
coffe_image(127)_augmented_9.jpg,1,2,0,2,0,0,1
coffe_image(127)_augmented_10.jpg,1,2,0,2,0,0,1
coffe_image(127)_augmented_11.jpg,1,2,0,2,0,0,1
coffe_image(127)_augmented_12.jpg,1,2,0,2,0,0,1
coffe_image(128)_augmented_1.jpg,1,2,0,2,0,0,1
coffe_image(128)_augmented_2.jpg,1,2,0,2,0,0,1
coffe_image(128)_augmented_3.jpg,1,2,0,2,0,0,1
coffe_image(128)_augmented_4.jpg,1,2,0,2,0,0,1
coffe_image(128)_augmented_5.jpg,1,2,0,2,0,0,1
coffe_image(128)_augmented_6.jpg,1,2,0,2,0,0,1
coffe_image(128)_augmented_7.jpg,1,2,0,2,0,0,1
coffe_image(128)_augmented_8.jpg,1,2,0,2,0,0,1
coffe_image(128)_augmented_9.jpg,1,2,0,2,0,0,1
coffe_image(128)_augmented_10.jpg,1,2,0,2,0,0,1
coffe_image(128)_augmented_11.jpg,1,2,0,2,0,0,1
coffe_image(128)_augmented_12.jpg,1,2,0,2,0,0,1
coffe_image(129)_augmented_1.jpg,1,2,0,2,0,0,1
coffe_image(129)_augmented_2.jpg,1,2,0,2,0,0,1
coffe_image(129)_augmented_3.jpg,1,2,0,2,0,0,1
coffe_image(129)_augmented_4.jpg,1,2,0,2,0,0,1
coffe_image(129)_augmented_5.jpg,1,2,0,2,0,0,1
coffe_image(129)_augmented_6.jpg,1,2,0,2,0,0,1
coffe_image(129)_augmented_7.jpg,1,2,0,2,0,0,1
coffe_image(129)_augmented_8.jpg,1,2,0,2,0,0,1
coffe_image(129)_augmented_9.jpg,1,2,0,2,0,0,1
coffe_image(129)_augmented_10.jpg,1,2,0,2,0,0,1
coffe_image(129)_augmented_11.jpg,1,2,0,2,0,0,1
coffe_image(129)_augmented_12.jpg,1,2,0,2,0,0,1
coffe_image(130)_augmented_1.jpg,1,2,0,2,0,0,1
coffe_image(130)_augmented_2.jpg,1,2,0,2,0,0,1
coffe_image(130)_augmented_3.jpg,1,2,0,2,0,0,1
coffe_image(130)_augmented_4.jpg,1,2,0,2,0,0,1
coffe_image(130)_augmented_5.jpg,1,2,0,2,0,0,1
coffe_image(130)_augmented_6.jpg,1,2,0,2,0,0,1
coffe_image(130)_augmented_7.jpg,1,2,0,2,0,0,1
coffe_image(130)_augmented_8.jpg,1,2,0,2,0,0,1
coffe_image(130)_augmented_9.jpg,1,2,0,2,0,0,1
coffe_image(130)_augmented_10.jpg,1,2,0,2,0,0,1
coffe_image(130)_augmented_11.jpg,1,2,0,2,0,0,1
coffe_image(130)_augmented_12.jpg,1,2,0,2,0,0,1
coffe_image(131)_augmented_1.jpg,1,2,0,2,0,1,1
coffe_image(131)_augmented_2.jpg,1,2,0,2,0,1,1
coffe_image(131)_augmented_3.jpg,1,2,0,2,0,1,1
coffe_image(131)_augmented_4.jpg,1,2,0,2,0,1,1
coffe_image(131)_augmented_5.jpg,1,2,0,2,0,1,1
coffe_image(131)_augmented_6.jpg,1,2,0,2,0,1,1
coffe_image(131)_augmented_7.jpg,1,2,0,2,0,1,1
coffe_image(131)_augmented_8.jpg,1,2,0,2,0,1,1
coffe_image(131)_augmented_9.jpg,1,2,0,2,0,1,1
coffe_image(131)_augmented_10.jpg,1,2,0,2,0,1,1
coffe_image(131)_augmented_11.jpg,1,2,0,2,0,1,1
coffe_image(131)_augmented_12.jpg,1,2,0,2,0,1,1
coffe_image(132)_augmented_1.jpg,1,2,0,2,0,1,1
coffe_image(132)_augmented_2.jpg,1,2,0,2,0,1,1
coffe_image(132)_augmented_3.jpg,1,2,0,2,0,1,1
coffe_image(132)_augmented_4.jpg,1,2,0,2,0,1,1
coffe_image(132)_augmented_5.jpg,1,2,0,2,0,1,1
coffe_image(132)_augmented_6.jpg,1,2,0,2,0,1,1
coffe_image(132)_augmented_7.jpg,1,2,0,2,0,1,1
coffe_image(132)_augmented_8.jpg,1,2,0,2,0,1,1
coffe_image(132)_augmented_9.jpg,1,2,0,2,0,1,1
coffe_image(132)_augmented_10.jpg,1,2,0,2,0,1,1
coffe_image(132)_augmented_11.jpg,1,2,0,2,0,1,1
coffe_image(132)_augmented_12.jpg,1,2,0,2,0,1,1
coffe_image(133)_augmented_1.jpg,1,2,0,2,0,1,1
coffe_image(133)_augmented_2.jpg,1,2,0,2,0,1,1
coffe_image(133)_augmented_3.jpg,1,2,0,2,0,1,1
coffe_image(133)_augmented_4.jpg,1,2,0,2,0,1,1
coffe_image(133)_augmented_5.jpg,1,2,0,2,0,1,1
coffe_image(133)_augmented_6.jpg,1,2,0,2,0,1,1
coffe_image(133)_augmented_7.jpg,1,2,0,2,0,1,1
coffe_image(133)_augmented_8.jpg,1,2,0,2,0,1,1
coffe_image(133)_augmented_9.jpg,1,2,0,2,0,1,1
coffe_image(133)_augmented_10.jpg,1,2,0,2,0,1,1
coffe_image(133)_augmented_11.jpg,1,2,0,2,0,1,1
coffe_image(133)_augmented_12.jpg,1,2,0,2,0,1,1
coffe_image(134)_augmented_1.jpg,1,2,0,2,0,1,1
coffe_image(134)_augmented_2.jpg,1,2,0,2,0,1,1
coffe_image(134)_augmented_3.jpg,1,2,0,2,0,1,1
coffe_image(134)_augmented_4.jpg,1,2,0,2,0,1,1
coffe_image(134)_augmented_5.jpg,1,2,0,2,0,1,1
coffe_image(134)_augmented_6.jpg,1,2,0,2,0,1,1
coffe_image(134)_augmented_7.jpg,1,2,0,2,0,1,1
coffe_image(134)_augmented_8.jpg,1,2,0,2,0,1,1
coffe_image(134)_augmented_9.jpg,1,2,0,2,0,1,1
coffe_image(134)_augmented_10.jpg,1,2,0,2,0,1,1
coffe_image(134)_augmented_11.jpg,1,2,0,2,0,1,1
coffe_image(134)_augmented_12.jpg,1,2,0,2,0,1,1
coffe_image(135)_augmented_1.jpg,1,2,0,2,0,1,1
coffe_image(135)_augmented_2.jpg,1,2,0,2,0,1,1
coffe_image(135)_augmented_3.jpg,1,2,0,2,0,1,1
coffe_image(135)_augmented_4.jpg,1,2,0,2,0,1,1
coffe_image(135)_augmented_5.jpg,1,2,0,2,0,1,1
coffe_image(135)_augmented_6.jpg,1,2,0,2,0,1,1
coffe_image(135)_augmented_7.jpg,1,2,0,2,0,1,1
coffe_image(135)_augmented_8.jpg,1,2,0,2,0,1,1
coffe_image(135)_augmented_9.jpg,1,2,0,2,0,1,1
coffe_image(135)_augmented_10.jpg,1,2,0,2,0,1,1
coffe_image(135)_augmented_11.jpg,1,2,0,2,0,1,1
coffe_image(135)_augmented_12.jpg,1,2,0,2,0,1,1
coffe_image(136)_augmented_1.jpg,1,2,0,2,0,1,1
coffe_image(136)_augmented_2.jpg,1,2,0,2,0,1,1
coffe_image(136)_augmented_3.jpg,1,2,0,2,0,1,1
coffe_image(136)_augmented_4.jpg,1,2,0,2,0,1,1
coffe_image(136)_augmented_5.jpg,1,2,0,2,0,1,1
coffe_image(136)_augmented_6.jpg,1,2,0,2,0,1,1
coffe_image(136)_augmented_7.jpg,1,2,0,2,0,1,1
coffe_image(136)_augmented_8.jpg,1,2,0,2,0,1,1
coffe_image(136)_augmented_9.jpg,1,2,0,2,0,1,1
coffe_image(136)_augmented_10.jpg,1,2,0,2,0,1,1
coffe_image(136)_augmented_11.jpg,1,2,0,2,0,1,1
coffe_image(136)_augmented_12.jpg,1,2,0,2,0,1,1
coffe_image(137)_augmented_1.jpg,2,-1,0,2,0,1,1
coffe_image(137)_augmented_2.jpg,2,-1,0,2,0,1,1
coffe_image(137)_augmented_3.jpg,2,-1,0,2,0,1,1
coffe_image(137)_augmented_4.jpg,2,-1,0,2,0,1,1
coffe_image(137)_augmented_5.jpg,2,-1,0,2,0,1,1
coffe_image(137)_augmented_6.jpg,2,-1,0,2,0,1,1
coffe_image(137)_augmented_7.jpg,2,-1,0,2,0,1,1
coffe_image(137)_augmented_8.jpg,2,-1,0,2,0,1,1
coffe_image(137)_augmented_9.jpg,2,-1,0,2,0,1,1
coffe_image(137)_augmented_10.jpg,2,-1,0,2,0,1,1
coffe_image(137)_augmented_11.jpg,2,-1,0,2,0,1,1
coffe_image(137)_augmented_12.jpg,2,-1,0,2,0,1,1
coffe_image(138)_augmented_1.jpg,2,-1,0,2,0,1,1
coffe_image(138)_augmented_2.jpg,2,-1,0,2,0,1,1
coffe_image(138)_augmented_3.jpg,2,-1,0,2,0,1,1
coffe_image(138)_augmented_4.jpg,2,-1,0,2,0,1,1
coffe_image(138)_augmented_5.jpg,2,-1,0,2,0,1,1
coffe_image(138)_augmented_6.jpg,2,-1,0,2,0,1,1
coffe_image(138)_augmented_7.jpg,2,-1,0,2,0,1,1
coffe_image(138)_augmented_8.jpg,2,-1,0,2,0,1,1
coffe_image(138)_augmented_9.jpg,2,-1,0,2,0,1,1
coffe_image(138)_augmented_10.jpg,2,-1,0,2,0,1,1
coffe_image(138)_augmented_11.jpg,2,-1,0,2,0,1,1
coffe_image(138)_augmented_12.jpg,2,-1,0,2,0,1,1
coffe_image(139)_augmented_1.jpg,2,-1,0,2,0,1,1
coffe_image(139)_augmented_2.jpg,2,-1,0,2,0,1,1
coffe_image(139)_augmented_3.jpg,2,-1,0,2,0,1,1
coffe_image(139)_augmented_4.jpg,2,-1,0,2,0,1,1
coffe_image(139)_augmented_5.jpg,2,-1,0,2,0,1,1
coffe_image(139)_augmented_6.jpg,2,-1,0,2,0,1,1
coffe_image(139)_augmented_7.jpg,2,-1,0,2,0,1,1
coffe_image(139)_augmented_8.jpg,2,-1,0,2,0,1,1
coffe_image(139)_augmented_9.jpg,2,-1,0,2,0,1,1
coffe_image(139)_augmented_10.jpg,2,-1,0,2,0,1,1
coffe_image(139)_augmented_11.jpg,2,-1,0,2,0,1,1
coffe_image(139)_augmented_12.jpg,2,-1,0,2,0,1,1
coffe_image(140)_augmented_1.jpg,2,-1,0,2,0,1,1
coffe_image(140)_augmented_2.jpg,2,-1,0,2,0,1,1
coffe_image(140)_augmented_3.jpg,2,-1,0,2,0,1,1
coffe_image(140)_augmented_4.jpg,2,-1,0,2,0,1,1
coffe_image(140)_augmented_5.jpg,2,-1,0,2,0,1,1
coffe_image(140)_augmented_6.jpg,2,-1,0,2,0,1,1
coffe_image(140)_augmented_7.jpg,2,-1,0,2,0,1,1
coffe_image(140)_augmented_8.jpg,2,-1,0,2,0,1,1
coffe_image(140)_augmented_9.jpg,2,-1,0,2,0,1,1
coffe_image(140)_augmented_10.jpg,2,-1,0,2,0,1,1
coffe_image(140)_augmented_11.jpg,2,-1,0,2,0,1,1
coffe_image(140)_augmented_12.jpg,2,-1,0,2,0,1,1
coffe_image(141)_augmented_1.jpg,2,-1,0,2,0,1,1
coffe_image(141)_augmented_2.jpg,2,-1,0,2,0,1,1
coffe_image(141)_augmented_3.jpg,2,-1,0,2,0,1,1
coffe_image(141)_augmented_4.jpg,2,-1,0,2,0,1,1
coffe_image(141)_augmented_5.jpg,2,-1,0,2,0,1,1
coffe_image(141)_augmented_6.jpg,2,-1,0,2,0,1,1
coffe_image(141)_augmented_7.jpg,2,-1,0,2,0,1,1
coffe_image(141)_augmented_8.jpg,2,-1,0,2,0,1,1
coffe_image(141)_augmented_9.jpg,2,-1,0,2,0,1,1
coffe_image(141)_augmented_10.jpg,2,-1,0,2,0,1,1
coffe_image(141)_augmented_11.jpg,2,-1,0,2,0,1,1
coffe_image(141)_augmented_12.jpg,2,-1,0,2,0,1,1
coffe_image(142)_augmented_1.jpg,2,-1,0,2,0,1,1
coffe_image(142)_augmented_2.jpg,2,-1,0,2,0,1,1
coffe_image(142)_augmented_3.jpg,2,-1,0,2,0,1,1
coffe_image(142)_augmented_4.jpg,2,-1,0,2,0,1,1
coffe_image(142)_augmented_5.jpg,2,-1,0,2,0,1,1
coffe_image(142)_augmented_6.jpg,2,-1,0,2,0,1,1
coffe_image(142)_augmented_7.jpg,2,-1,0,2,0,1,1
coffe_image(142)_augmented_8.jpg,2,-1,0,2,0,1,1
coffe_image(142)_augmented_9.jpg,2,-1,0,2,0,1,1
coffe_image(142)_augmented_10.jpg,2,-1,0,2,0,1,1
coffe_image(142)_augmented_11.jpg,2,-1,0,2,0,1,1
coffe_image(142)_augmented_12.jpg,2,-1,0,2,0,1,1
coffe_image(143)_augmented_1.jpg,0,2,0,1,1,0,1
coffe_image(143)_augmented_2.jpg,0,2,0,1,1,0,1
coffe_image(143)_augmented_3.jpg,0,2,0,1,1,0,1
coffe_image(143)_augmented_4.jpg,0,2,0,1,1,0,1
coffe_image(143)_augmented_5.jpg,0,2,0,1,1,0,1
coffe_image(143)_augmented_6.jpg,0,2,0,1,1,0,1
coffe_image(143)_augmented_7.jpg,0,2,0,1,1,0,1
coffe_image(143)_augmented_8.jpg,0,2,0,1,1,0,1
coffe_image(143)_augmented_9.jpg,0,2,0,1,1,0,1
coffe_image(143)_augmented_10.jpg,0,2,0,1,1,0,1
coffe_image(143)_augmented_11.jpg,0,2,0,1,1,0,1
coffe_image(143)_augmented_12.jpg,0,2,0,1,1,0,1
coffe_image(144)_augmented_1.jpg,0,2,0,1,1,0,1
coffe_image(144)_augmented_2.jpg,0,2,0,1,1,0,1
coffe_image(144)_augmented_3.jpg,0,2,0,1,1,0,1
coffe_image(144)_augmented_4.jpg,0,2,0,1,1,0,1
coffe_image(144)_augmented_5.jpg,0,2,0,1,1,0,1
coffe_image(144)_augmented_6.jpg,0,2,0,1,1,0,1
coffe_image(144)_augmented_7.jpg,0,2,0,1,1,0,1
coffe_image(144)_augmented_8.jpg,0,2,0,1,1,0,1
coffe_image(144)_augmented_9.jpg,0,2,0,1,1,0,1
coffe_image(144)_augmented_10.jpg,0,2,0,1,1,0,1
coffe_image(144)_augmented_11.jpg,0,2,0,1,1,0,1
coffe_image(144)_augmented_12.jpg,0,2,0,1,1,0,1
coffe_image(145)_augmented_1.jpg,0,2,0,1,1,0,1
coffe_image(145)_augmented_2.jpg,0,2,0,1,1,0,1
coffe_image(145)_augmented_3.jpg,0,2,0,1,1,0,1
coffe_image(145)_augmented_4.jpg,0,2,0,1,1,0,1
coffe_image(145)_augmented_5.jpg,0,2,0,1,1,0,1
coffe_image(145)_augmented_6.jpg,0,2,0,1,1,0,1
coffe_image(145)_augmented_7.jpg,0,2,0,1,1,0,1
coffe_image(145)_augmented_8.jpg,0,2,0,1,1,0,1
coffe_image(145)_augmented_9.jpg,0,2,0,1,1,0,1
coffe_image(145)_augmented_10.jpg,0,2,0,1,1,0,1
coffe_image(145)_augmented_11.jpg,0,2,0,1,1,0,1
coffe_image(145)_augmented_12.jpg,0,2,0,1,1,0,1
coffe_image(146)_augmented_1.jpg,0,2,0,1,1,0,1
coffe_image(146)_augmented_2.jpg,0,2,0,1,1,0,1
coffe_image(146)_augmented_3.jpg,0,2,0,1,1,0,1
coffe_image(146)_augmented_4.jpg,0,2,0,1,1,0,1
coffe_image(146)_augmented_5.jpg,0,2,0,1,1,0,1
coffe_image(146)_augmented_6.jpg,0,2,0,1,1,0,1
coffe_image(146)_augmented_7.jpg,0,2,0,1,1,0,1
coffe_image(146)_augmented_8.jpg,0,2,0,1,1,0,1
coffe_image(146)_augmented_9.jpg,0,2,0,1,1,0,1
coffe_image(146)_augmented_10.jpg,0,2,0,1,1,0,1
coffe_image(146)_augmented_11.jpg,0,2,0,1,1,0,1
coffe_image(146)_augmented_12.jpg,0,2,0,1,1,0,1
coffe_image(147)_augmented_1.jpg,0,2,0,1,1,0,1
coffe_image(147)_augmented_2.jpg,0,2,0,1,1,0,1
coffe_image(147)_augmented_3.jpg,0,2,0,1,1,0,1
coffe_image(147)_augmented_4.jpg,0,2,0,1,1,0,1
coffe_image(147)_augmented_5.jpg,0,2,0,1,1,0,1
coffe_image(147)_augmented_6.jpg,0,2,0,1,1,0,1
coffe_image(147)_augmented_7.jpg,0,2,0,1,1,0,1
coffe_image(147)_augmented_8.jpg,0,2,0,1,1,0,1
coffe_image(147)_augmented_9.jpg,0,2,0,1,1,0,1
coffe_image(147)_augmented_10.jpg,0,2,0,1,1,0,1
coffe_image(147)_augmented_11.jpg,0,2,0,1,1,0,1
coffe_image(147)_augmented_12.jpg,0,2,0,1,1,0,1
coffe_image(148)_augmented_1.jpg,1,2,0,1,0,0,1
coffe_image(148)_augmented_2.jpg,1,2,0,1,0,0,1
coffe_image(148)_augmented_3.jpg,1,2,0,1,0,0,1
coffe_image(148)_augmented_4.jpg,1,2,0,1,0,0,1
coffe_image(148)_augmented_5.jpg,1,2,0,1,0,0,1
coffe_image(148)_augmented_6.jpg,1,2,0,1,0,0,1
coffe_image(148)_augmented_7.jpg,1,2,0,1,0,0,1
coffe_image(148)_augmented_8.jpg,1,2,0,1,0,0,1
coffe_image(148)_augmented_9.jpg,1,2,0,1,0,0,1
coffe_image(148)_augmented_10.jpg,1,2,0,1,0,0,1
coffe_image(148)_augmented_11.jpg,1,2,0,1,0,0,1
coffe_image(148)_augmented_12.jpg,1,2,0,1,0,0,1
coffe_image(149)_augmented_1.jpg,1,2,0,1,0,0,1
coffe_image(149)_augmented_2.jpg,1,2,0,1,0,0,1
coffe_image(149)_augmented_3.jpg,1,2,0,1,0,0,1
coffe_image(149)_augmented_4.jpg,1,2,0,1,0,0,1
coffe_image(149)_augmented_5.jpg,1,2,0,1,0,0,1
coffe_image(149)_augmented_6.jpg,1,2,0,1,0,0,1
coffe_image(149)_augmented_7.jpg,1,2,0,1,0,0,1
coffe_image(149)_augmented_8.jpg,1,2,0,1,0,0,1
coffe_image(149)_augmented_9.jpg,1,2,0,1,0,0,1
coffe_image(149)_augmented_10.jpg,1,2,0,1,0,0,1
coffe_image(149)_augmented_11.jpg,1,2,0,1,0,0,1
coffe_image(149)_augmented_12.jpg,1,2,0,1,0,0,1
coffe_image(150)_augmented_1.jpg,1,2,0,1,0,0,1
coffe_image(150)_augmented_2.jpg,1,2,0,1,0,0,1
coffe_image(150)_augmented_3.jpg,1,2,0,1,0,0,1
coffe_image(150)_augmented_4.jpg,1,2,0,1,0,0,1
coffe_image(150)_augmented_5.jpg,1,2,0,1,0,0,1
coffe_image(150)_augmented_6.jpg,1,2,0,1,0,0,1
coffe_image(150)_augmented_7.jpg,1,2,0,1,0,0,1
coffe_image(150)_augmented_8.jpg,1,2,0,1,0,0,1
coffe_image(150)_augmented_9.jpg,1,2,0,1,0,0,1
coffe_image(150)_augmented_10.jpg,1,2,0,1,0,0,1
coffe_image(150)_augmented_11.jpg,1,2,0,1,0,0,1
coffe_image(150)_augmented_12.jpg,1,2,0,1,0,0,1
coffe_image(151)_augmented_1.jpg,1,2,0,2,0,0,1
coffe_image(151)_augmented_2.jpg,1,2,0,2,0,0,1
coffe_image(151)_augmented_3.jpg,1,2,0,2,0,0,1
coffe_image(151)_augmented_4.jpg,1,2,0,2,0,0,1
coffe_image(151)_augmented_5.jpg,1,2,0,2,0,0,1
coffe_image(151)_augmented_6.jpg,1,2,0,2,0,0,1
coffe_image(151)_augmented_7.jpg,1,2,0,2,0,0,1
coffe_image(151)_augmented_8.jpg,1,2,0,2,0,0,1
coffe_image(151)_augmented_9.jpg,1,2,0,2,0,0,1
coffe_image(151)_augmented_10.jpg,1,2,0,2,0,0,1
coffe_image(151)_augmented_11.jpg,1,2,0,2,0,0,1
coffe_image(151)_augmented_12.jpg,1,2,0,2,0,0,1
coffe_image(152)_augmented_1.jpg,1,2,0,2,0,1,1
coffe_image(152)_augmented_2.jpg,1,2,0,2,0,1,1
coffe_image(152)_augmented_3.jpg,1,2,0,2,0,1,1
coffe_image(152)_augmented_4.jpg,1,2,0,2,0,1,1
coffe_image(152)_augmented_5.jpg,1,2,0,2,0,1,1
coffe_image(152)_augmented_6.jpg,1,2,0,2,0,1,1
coffe_image(152)_augmented_7.jpg,1,2,0,2,0,1,1
coffe_image(152)_augmented_8.jpg,1,2,0,2,0,1,1
coffe_image(152)_augmented_9.jpg,1,2,0,2,0,1,1
coffe_image(152)_augmented_10.jpg,1,2,0,2,0,1,1
coffe_image(152)_augmented_11.jpg,1,2,0,2,0,1,1
coffe_image(152)_augmented_12.jpg,1,2,0,2,0,1,1
coffe_image(153)_augmented_1.jpg,1,2,0,2,0,1,1
coffe_image(153)_augmented_2.jpg,1,2,0,2,0,1,1
coffe_image(153)_augmented_3.jpg,1,2,0,2,0,1,1
coffe_image(153)_augmented_4.jpg,1,2,0,2,0,1,1
coffe_image(153)_augmented_5.jpg,1,2,0,2,0,1,1
coffe_image(153)_augmented_6.jpg,1,2,0,2,0,1,1
coffe_image(153)_augmented_7.jpg,1,2,0,2,0,1,1
coffe_image(153)_augmented_8.jpg,1,2,0,2,0,1,1
coffe_image(153)_augmented_9.jpg,1,2,0,2,0,1,1
coffe_image(153)_augmented_10.jpg,1,2,0,2,0,1,1
coffe_image(153)_augmented_11.jpg,1,2,0,2,0,1,1
coffe_image(153)_augmented_12.jpg,1,2,0,2,0,1,1
coffe_image(154)_augmented_1.jpg,1,2,0,2,1,1,1
coffe_image(154)_augmented_2.jpg,1,2,0,2,1,1,1
coffe_image(154)_augmented_3.jpg,1,2,0,2,1,1,1
coffe_image(154)_augmented_4.jpg,1,2,0,2,1,1,1
coffe_image(154)_augmented_5.jpg,1,2,0,2,1,1,1
coffe_image(154)_augmented_6.jpg,1,2,0,2,1,1,1
coffe_image(154)_augmented_7.jpg,1,2,0,2,1,1,1
coffe_image(154)_augmented_8.jpg,1,2,0,2,1,1,1
coffe_image(154)_augmented_9.jpg,1,2,0,2,1,1,1
coffe_image(154)_augmented_10.jpg,1,2,0,2,1,1,1
coffe_image(154)_augmented_11.jpg,1,2,0,2,1,1,1
coffe_image(154)_augmented_12.jpg,1,2,0,2,1,1,1
coffe_image(155)_augmented_1.jpg,1,2,0,2,0,1,1
coffe_image(155)_augmented_2.jpg,1,2,0,2,0,1,1
coffe_image(155)_augmented_3.jpg,1,2,0,2,0,1,1
coffe_image(155)_augmented_4.jpg,1,2,0,2,0,1,1
coffe_image(155)_augmented_5.jpg,1,2,0,2,0,1,1
coffe_image(155)_augmented_6.jpg,1,2,0,2,0,1,1
coffe_image(155)_augmented_7.jpg,1,2,0,2,0,1,1
coffe_image(155)_augmented_8.jpg,1,2,0,2,0,1,1
coffe_image(155)_augmented_9.jpg,1,2,0,2,0,1,1
coffe_image(155)_augmented_10.jpg,1,2,0,2,0,1,1
coffe_image(155)_augmented_11.jpg,1,2,0,2,0,1,1
coffe_image(155)_augmented_12.jpg,1,2,0,2,0,1,1
coffe_image(156)_augmented_1.jpg,1,2,0,2,0,1,1
coffe_image(156)_augmented_2.jpg,1,2,0,2,0,1,1
coffe_image(156)_augmented_3.jpg,1,2,0,2,0,1,1
coffe_image(156)_augmented_4.jpg,1,2,0,2,0,1,1
coffe_image(156)_augmented_5.jpg,1,2,0,2,0,1,1
coffe_image(156)_augmented_6.jpg,1,2,0,2,0,1,1
coffe_image(156)_augmented_7.jpg,1,2,0,2,0,1,1
coffe_image(156)_augmented_8.jpg,1,2,0,2,0,1,1
coffe_image(156)_augmented_9.jpg,1,2,0,2,0,1,1
coffe_image(156)_augmented_10.jpg,1,2,0,2,0,1,1
coffe_image(156)_augmented_11.jpg,1,2,0,2,0,1,1
coffe_image(156)_augmented_12.jpg,1,2,0,2,0,1,1
coffe_image(157)_augmented_1.jpg,1,2,0,2,0,1,1
coffe_image(157)_augmented_2.jpg,1,2,0,2,0,1,1
coffe_image(157)_augmented_3.jpg,1,2,0,2,0,1,1
coffe_image(157)_augmented_4.jpg,1,2,0,2,0,1,1
coffe_image(157)_augmented_5.jpg,1,2,0,2,0,1,1
coffe_image(157)_augmented_6.jpg,1,2,0,2,0,1,1
coffe_image(157)_augmented_7.jpg,1,2,0,2,0,1,1
coffe_image(157)_augmented_8.jpg,1,2,0,2,0,1,1
coffe_image(157)_augmented_9.jpg,1,2,0,2,0,1,1
coffe_image(157)_augmented_10.jpg,1,2,0,2,0,1,1
coffe_image(157)_augmented_11.jpg,1,2,0,2,0,1,1
coffe_image(157)_augmented_12.jpg,1,2,0,2,0,1,1
coffe_image(158)_augmented_1.jpg,1,2,0,2,0,1,1
coffe_image(158)_augmented_2.jpg,1,2,0,2,0,1,1
coffe_image(158)_augmented_3.jpg,1,2,0,2,0,1,1
coffe_image(158)_augmented_4.jpg,1,2,0,2,0,1,1
coffe_image(158)_augmented_5.jpg,1,2,0,2,0,1,1
coffe_image(158)_augmented_6.jpg,1,2,0,2,0,1,1
coffe_image(158)_augmented_7.jpg,1,2,0,2,0,1,1
coffe_image(158)_augmented_8.jpg,1,2,0,2,0,1,1
coffe_image(158)_augmented_9.jpg,1,2,0,2,0,1,1
coffe_image(158)_augmented_10.jpg,1,2,0,2,0,1,1
coffe_image(158)_augmented_11.jpg,1,2,0,2,0,1,1
coffe_image(158)_augmented_12.jpg,1,2,0,2,0,1,1
coffe_image(159)_augmented_1.jpg,1,2,0,2,0,1,1
coffe_image(159)_augmented_2.jpg,1,2,0,2,0,1,1
coffe_image(159)_augmented_3.jpg,1,2,0,2,0,1,1
coffe_image(159)_augmented_4.jpg,1,2,0,2,0,1,1
coffe_image(159)_augmented_5.jpg,1,2,0,2,0,1,1
coffe_image(159)_augmented_6.jpg,1,2,0,2,0,1,1
coffe_image(159)_augmented_7.jpg,1,2,0,2,0,1,1
coffe_image(159)_augmented_8.jpg,1,2,0,2,0,1,1
coffe_image(159)_augmented_9.jpg,1,2,0,2,0,1,1
coffe_image(159)_augmented_10.jpg,1,2,0,2,0,1,1
coffe_image(159)_augmented_11.jpg,1,2,0,2,0,1,1
coffe_image(159)_augmented_12.jpg,1,2,0,2,0,1,1
coffe_image(160)_augmented_1.jpg,2,-1,0,2,1,1,1
coffe_image(160)_augmented_2.jpg,2,-1,0,2,1,1,1
coffe_image(160)_augmented_3.jpg,2,-1,0,2,1,1,1
coffe_image(160)_augmented_4.jpg,2,-1,0,2,1,1,1
coffe_image(160)_augmented_5.jpg,2,-1,0,2,1,1,1
coffe_image(160)_augmented_6.jpg,2,-1,0,2,1,1,1
coffe_image(160)_augmented_7.jpg,2,-1,0,2,1,1,1
coffe_image(160)_augmented_8.jpg,2,-1,0,2,1,1,1
coffe_image(160)_augmented_9.jpg,2,-1,0,2,1,1,1
coffe_image(160)_augmented_10.jpg,2,-1,0,2,1,1,1
coffe_image(160)_augmented_11.jpg,2,-1,0,2,1,1,1
coffe_image(160)_augmented_12.jpg,2,-1,0,2,1,1,1
coffe_image(161)_augmented_1.jpg,2,-1,0,2,1,1,1
coffe_image(161)_augmented_2.jpg,2,-1,0,2,1,1,1
coffe_image(161)_augmented_3.jpg,2,-1,0,2,1,1,1
coffe_image(161)_augmented_4.jpg,2,-1,0,2,1,1,1
coffe_image(161)_augmented_5.jpg,2,-1,0,2,1,1,1
coffe_image(161)_augmented_6.jpg,2,-1,0,2,1,1,1
coffe_image(161)_augmented_7.jpg,2,-1,0,2,1,1,1
coffe_image(161)_augmented_8.jpg,2,-1,0,2,1,1,1
coffe_image(161)_augmented_9.jpg,2,-1,0,2,1,1,1
coffe_image(161)_augmented_10.jpg,2,-1,0,2,1,1,1
